Date;Price;Open;Max;Min;Up/down
26.06.2000;1140.71;1148.33;1148.33;1137.22;-1.59%
27.06.2000;1092.29;1137.3;1137.3;1092.29;-4.24%
28.06.2000;1075.64;1065.12;1095.89;1065.12;-1.52%
29.06.2000;1029.75;1066.36;1066.36;1027.62;-4.27%
30.06.2000;1081.87;1049.55;1082.6;1049.55;5.06%
03.07.2000;1112.51;1090.5;1112.51;1082.71;2.83%
04.07.2000;1126.14;1132.94;1145.54;1126.14;1.23%
05.07.2000;1109.21;1131.54;1131.54;1109.21;-1.50%
06.07.2000;1151.35;1110.52;1151.35;1110.52;3.80%
07.07.2000;1164.97;1167.39;1174.64;1164.97;1.18%
10.07.2000;1164.81;1165.53;1181.8;1164.81;-0.01%
11.07.2000;1135.15;1151.77;1151.77;1117.97;-2.55%
12.07.2000;1163.92;1148.72;1163.92;1134.57;2.53%
13.07.2000;1177.6;1185.89;1185.89;1169.96;1.18%
14.07.2000;1180.25;1158.31;1181.81;1154.24;0.23%
17.07.2000;1185.41;1186.69;1204.37;1185.41;0.44%
18.07.2000;1174.49;1180.65;1185.2;1174.49;-0.92%
19.07.2000;1173.36;1182.58;1185.92;1172.41;-0.10%
20.07.2000;1181.54;1169.4;1184.33;1169.4;0.70%
21.07.2000;1178.81;1182.88;1191.79;1178.81;-0.23%
24.07.2000;1178.65;1171.54;1178.65;1169.76;-0.01%
25.07.2000;1170.09;1172.15;1172.15;1167.37;-0.73%
26.07.2000;1165.23;1170.99;1170.99;1155.98;-0.42%
27.07.2000;1166.22;1154.78;1166.22;1148.59;0.08%
28.07.2000;1191.57;1175.55;1191.57;1175.55;2.17%
31.07.2000;1213.34;1194.26;1213.34;1194.26;1.83%
01.08.2000;1253.04;1244.01;1253.49;1244.01;3.27%
02.08.2000;1269.35;1265.31;1283.84;1262.46;1.30%
03.08.2000;1270.36;1299.37;1299.37;1269.21;0.08%
04.08.2000;1316.81;1289.64;1316.81;1289.64;3.66%
07.08.2000;1323.2;1345.84;1345.84;1321.89;0.49%
08.08.2000;1328.11;1308.74;1328.11;1296.53;0.37%
09.08.2000;1355.5;1317.17;1355.5;1317.17;2.06%
10.08.2000;1347.07;1345.44;1353.68;1339.14;-0.62%
11.08.2000;1388.35;1363.58;1393.04;1363.58;3.06%
14.08.2000;1425.21;1400.67;1426.44;1400.67;2.65%
15.08.2000;1444.93;1430.54;1444.93;1417.1;1.38%
16.08.2000;1425.18;1444.89;1444.89;1425.18;-1.37%
17.08.2000;1400.37;1417.39;1417.39;1397.74;-1.74%
18.08.2000;1395.61;1416.24;1416.24;1395.61;-0.34%
21.08.2000;1388.02;1385.63;1388.02;1380.32;-0.54%
22.08.2000;1418.78;1391.56;1418.78;1391.56;2.22%
23.08.2000;1420.52;1425.92;1428.71;1418.35;0.12%
24.08.2000;1483.38;1436.99;1483.38;1436.99;4.43%
25.08.2000;1499.07;1499.36;1512.75;1497.27;1.06%
28.08.2000;1490.78;1490.04;1497.81;1488.87;-0.55%
29.08.2000;1529.14;1506.76;1532.25;1506.76;2.57%
30.08.2000;1497.67;1522.79;1526;1497.67;-2.06%
31.08.2000;1497.59;1503.11;1507.43;1493.04;-0.01%
01.09.2000;1479.86;1501.41;1501.41;1479.73;-1.18%
04.09.2000;1477.28;1479.41;1479.41;1455.52;-0.17%
05.09.2000;1483.71;1489.6;1500.38;1483.71;0.44%
06.09.2000;1489.05;1487.24;1497.47;1487.24;0.36%
07.09.2000;1460.56;1481.5;1482.19;1460.56;-1.91%
08.09.2000;1424.97;1445.67;1445.67;1420.1;-2.44%
11.09.2000;1381.04;1393.91;1393.91;1354.32;-3.08%
12.09.2000;1381.73;1391.7;1391.7;1370.64;0.05%
13.09.2000;1332.97;1366.48;1366.72;1332.97;-3.53%
14.09.2000;1348.71;1316.71;1348.71;1300.86;1.18%
15.09.2000;1315.21;1325.56;1333.25;1315.21;-2.48%
18.09.2000;1238.49;1272.14;1272.14;1238.49;-5.83%
19.09.2000;1248.3;1198.93;1248.3;1198.93;0.79%
20.09.2000;1206.41;1250.92;1250.92;1206.41;-3.36%
21.09.2000;1215.99;1217.13;1220.65;1197.19;0.79%
22.09.2000;1125.96;1173.63;1178.39;1125.96;-7.40%
25.09.2000;1213.45;1185.37;1213.45;1181.66;7.77%
26.09.2000;1208.63;1219.16;1221.07;1207.59;-0.40%
27.09.2000;1250.42;1208.99;1250.47;1208.99;3.46%
28.09.2000;1234.49;1244.13;1244.13;1231.82;-1.27%
29.09.2000;1242.27;1247;1247.88;1236.64;0.63%
02.10.2000;1271.94;1238.4;1271.94;1238.4;2.39%
03.10.2000;1329.09;1303.24;1329.09;1303.24;4.49%
04.10.2000;1276.57;1317.91;1326.53;1273.47;-3.95%
05.10.2000;1238.03;1284.46;1286.43;1238.03;-3.02%
06.10.2000;1235.45;1219.09;1236.98;1219.09;-0.21%
09.10.2000;1213.8;1217.87;1217.87;1207.37;-1.75%
10.10.2000;1209.94;1220.75;1228.48;1205.38;-0.32%
11.10.2000;1176.29;1195.48;1196.45;1167.85;-2.78%
12.10.2000;1173.62;1166.17;1178.89;1149.94;-0.23%
13.10.2000;1156.29;1145.86;1157.69;1145.59;-1.48%
16.10.2000;1222.66;1192.07;1225.06;1189.76;5.74%
17.10.2000;1227.23;1208.99;1227.23;1198.81;0.37%
18.10.2000;1150.12;1201.51;1204.08;1150.12;-6.28%
19.10.2000;1211.64;1185.98;1211.64;1185.98;5.35%
20.10.2000;1249.08;1248.94;1253.83;1241.19;3.09%
23.10.2000;1236.33;1258.22;1258.22;1232.42;-1.02%
24.10.2000;1234.27;1222.32;1238.54;1222.32;-0.17%
25.10.2000;1199.43;1218.98;1218.98;1195.33;-2.82%
26.10.2000;1183.6;1178.46;1183.6;1178.3;-1.32%
27.10.2000;1197.63;1192.46;1197.63;1187.73;1.19%
30.10.2000;1178.96;1202.12;1202.12;1178.96;-1.56%
31.10.2000;1182.78;1175.43;1188.53;1174.71;0.32%
01.11.2000;1214.23;1204.38;1223.63;1204.38;2.66%
02.11.2000;1207.56;1215.86;1215.86;1193.84;-0.55%
03.11.2000;1186.59;1203.11;1204.26;1186.59;-1.74%
04.11.2000;1182.21;1179.58;1182.21;1178.12;-0.37%
08.11.2000;1154.08;1155.42;1157.19;1138.69;-2.38%
09.11.2000;1114.4;1145.22;1146.2;1114.4;-3.44%
10.11.2000;1112.06;1112.96;1134.49;1112.06;-0.21%
13.11.2000;1091.58;1099.35;1099.35;1091.4;-1.84%
14.11.2000;1119.99;1107.36;1119.99;1107.36;2.60%
15.11.2000;1107.03;1115.43;1118.62;1107.03;-1.16%
16.11.2000;1108.56;1102.18;1113.94;1102.18;0.14%
17.11.2000;1115.72;1113.14;1124.51;1113.14;0.65%
20.11.2000;1083.83;1114.08;1114.08;1083.83;-2.86%
21.11.2000;1077.41;1086.72;1091.04;1077.41;-0.59%
22.11.2000;1040.34;1061.88;1061.88;1017.28;-3.44%
23.11.2000;1039.08;1032.63;1046.45;1025.47;-0.12%
24.11.2000;1048.13;1041.35;1050.79;1040.54;0.87%
27.11.2000;1077.1;1062.95;1081.48;1062.95;2.76%
28.11.2000;1034.68;1064.24;1064.24;1032.72;-3.94%
29.11.2000;1008.31;1018.27;1018.27;1004.44;-2.55%
30.11.2000;898.18;977.24;977.24;898.18;-10.92%
01.12.2000;888.74;921.8;921.8;862.7;-1.05%
04.12.2000;887.92;893.14;899.85;878.06;-0.09%
05.12.2000;973.45;915.32;973.45;915.32;9.63%
06.12.2000;1012.92;1024.57;1024.57;997.07;4.05%
07.12.2000;950.49;982.36;1002.73;950.49;-6.16%
08.12.2000;1023.91;967.29;1023.91;966.84;7.72%
09.12.2000;1003.68;1015.03;1015.03;995.69;-1.98%
13.12.2000;1008.73;1008.25;1014.36;995.02;0.50%
14.12.2000;942.73;995.41;995.41;942.73;-6.54%
15.12.2000;858.34;877.22;889.09;858.34;-8.95%
18.12.2000;898.14;864.15;898.14;864.15;4.64%
19.12.2000;887.78;884.43;890.79;880.71;-1.15%
20.12.2000;850.43;875.83;875.83;848.31;-4.21%
21.12.2000;830.35;823.7;833.63;819.36;-2.36%
22.12.2000;868.74;849.18;868.74;845.33;4.62%
25.12.2000;884.98;875.11;884.98;874.25;1.87%
26.12.2000;887.93;881.59;888.53;879.47;0.33%
27.12.2000;882.55;889.1;889.1;879.39;-0.61%
28.12.2000;891.75;890.95;891.75;885.02;1.04%
29.12.2000;907.38;901.61;908.99;901.5;1.75%
03.01.2001;829.68;873.54;873.54;823.6;-8.56%
04.01.2001;900.12;895.26;905.74;895.13;8.49%
05.01.2001;932.96;911.67;941.1;911.42;3.65%
09.01.2001;939.04;942.12;948.86;927.11;0.65%
10.01.2001;987.52;980.45;995.6;980.45;5.16%
11.01.2001;1013.25;995.59;1022.89;989.16;2.61%
12.01.2001;1025.39;1029.78;1033.14;1025.39;1.20%
15.01.2001;1042.67;1016.48;1042.67;1016.48;1.69%
16.01.2001;1041.28;1050.3;1050.3;1040.33;-0.13%
17.01.2001;1082.62;1049.01;1082.62;1046.96;3.97%
18.01.2001;1073.12;1088.57;1088.57;1064.32;-0.88%
19.01.2001;1096.88;1093.75;1107.91;1093.75;2.21%
22.01.2001;1060.01;1074.18;1074.18;1054;-3.36%
23.01.2001;1075.55;1063.91;1080.79;1063.91;1.47%
24.01.2001;1113.55;1116.46;1117.7;1109.34;3.53%
25.01.2001;1128.47;1106.32;1141.4;1106.32;1.34%
26.01.2001;1142.53;1132.28;1142.53;1132.23;1.25%
29.01.2001;1104.01;1127.34;1127.34;1096.86;-3.37%
30.01.2001;1107.34;1091.28;1107.34;1091.28;0.30%
31.01.2001;1107.03;1100.55;1107.03;1095.25;-0.03%
01.02.2001;1087.8;1100.57;1100.57;1087.8;-1.74%
02.02.2001;1092.59;1081.12;1092.59;1076.43;0.44%
05.02.2001;1057.97;1067.69;1068.27;1057.97;-3.17%
06.02.2001;1079.81;1065.19;1082.13;1065.19;2.06%
07.02.2001;1065.83;1076.77;1076.79;1061.91;-1.29%
08.02.2001;1090.88;1070.44;1090.88;1070.44;2.35%
09.02.2001;1080.95;1089.44;1089.59;1079.19;-0.91%
12.02.2001;1086.94;1081.1;1093.61;1081.1;0.55%
13.02.2001;1141.84;1105.71;1141.84;1105.58;5.05%
14.02.2001;1151.9;1153.06;1153.98;1143.06;0.88%
15.02.2001;1203.92;1167.59;1203.92;1167.59;4.52%
16.02.2001;1161.55;1197.58;1197.58;1161.55;-3.52%
19.02.2001;1142.65;1167.92;1167.92;1138.61;-1.63%
20.02.2001;1136;1149.47;1159.48;1129.7;-0.58%
21.02.2001;1047.67;1093.31;1093.31;1039.48;-7.78%
22.02.2001;1087.7;1071.12;1087.7;1067.51;3.82%
23.02.2001;1041.93;1085.72;1085.72;1041.93;-4.21%
26.02.2001;1075.9;1067.06;1075.9;1065.62;3.26%
27.02.2001;1053.28;1075.6;1075.6;1051.59;-2.10%
28.02.2001;1064.08;1044.78;1064.08;1044.78;1.03%
01.03.2001;1039.73;1036.43;1043.07;1026.93;-2.29%
02.03.2001;1045.16;1044.34;1056.18;1044.34;0.52%
05.03.2001;1085.97;1062.7;1085.97;1061.56;3.90%
06.03.2001;1148.23;1119.12;1151.13;1119.12;5.73%
07.03.2001;1161.94;1130.35;1161.94;1121.4;1.19%
11.03.2001;1141.35;1138.2;1141.44;1138.2;-1.77%
12.03.2001;1120.01;1121.62;1122.39;1116.11;-1.87%
13.03.2001;1126.59;1098.38;1126.59;1098.38;0.59%
14.03.2001;1078.85;1136.48;1136.48;1077.51;-4.24%
15.03.2001;1116.98;1093.2;1117.61;1092.78;3.53%
16.03.2001;1122.96;1111.39;1122.96;1105.17;0.54%
19.03.2001;1149.59;1133.59;1152.47;1133.59;2.37%
20.03.2001;1152.02;1165.01;1165.01;1152.02;0.21%
21.03.2001;1125.38;1136.91;1136.91;1124.24;-2.31%
22.03.2001;1115.89;1116.61;1116.61;1103.79;-0.84%
23.03.2001;1125.34;1118.97;1125.34;1118.97;0.85%
26.03.2001;1134.21;1128.75;1134.21;1128.75;0.79%
27.03.2001;1132.94;1130.11;1132.94;1124.99;-0.11%
28.03.2001;1120.64;1140.41;1140.44;1120.64;-1.09%
29.03.2001;1094.24;1101.27;1103.21;1093.19;-2.36%
30.03.2001;1095.96;1087.46;1096.42;1087.46;0.16%
02.04.2001;1083.02;1096.23;1096.23;1078.12;-1.18%
03.04.2001;1058.74;1075.71;1075.71;1054.7;-2.24%
04.04.2001;1046.61;1030.12;1050;1027.26;-1.15%
05.04.2001;1085.95;1065.14;1085.95;1065.14;3.76%
06.04.2001;1078.38;1097.89;1097.89;1076.52;-0.70%
09.04.2001;1083.36;1076.5;1083.36;1069.76;0.46%
10.04.2001;1093.6;1085.61;1096.17;1083.52;0.95%
11.04.2001;1108.37;1094.98;1108.37;1094.63;1.35%
12.04.2001;1098.54;1113.98;1113.98;1098.54;-0.89%
13.04.2001;1112.09;1104.93;1112.09;1104.53;1.23%
16.04.2001;1096.93;1107.82;1108.26;1096.47;-1.36%
17.04.2001;1082.09;1084.6;1084.6;1069.68;-1.35%
18.04.2001;1113.05;1100.91;1115.28;1100.91;2.86%
19.04.2001;1135.6;1140.91;1141.62;1131.27;2.03%
20.04.2001;1116.77;1132.91;1132.91;1116.77;-1.66%
23.04.2001;1093.76;1105.26;1105.54;1093.76;-2.06%
24.04.2001;1103.4;1106.06;1107.6;1099.05;0.88%
25.04.2001;1114.18;1102.73;1114.18;1102.61;0.98%
26.04.2001;1152.63;1134.36;1152.63;1131.4;3.45%
27.04.2001;1184.58;1165.49;1184.58;1153.9;2.77%
28.04.2001;1171.36;1184.06;1184.91;1171.24;-1.12%
03.05.2001;1198.46;1208.6;1214.88;1198.46;2.31%
04.05.2001;1207.6;1198.85;1215.08;1198.85;0.76%
07.05.2001;1232.04;1229.1;1232.04;1225.1;2.02%
08.05.2001;1269.84;1241.02;1272.01;1241.02;3.07%
10.05.2001;1289.91;1277;1289.91;1277;1.58%
11.05.2001;1271.6;1282.1;1282.1;1271.6;-1.42%
14.05.2001;1256.63;1260.52;1260.52;1249.61;-1.18%
15.05.2001;1257.75;1255.54;1258.39;1251.96;0.09%
16.05.2001;1254.19;1252.89;1256.66;1249.48;-0.28%
17.05.2001;1307.63;1291.11;1313.27;1291.11;4.26%
18.05.2001;1327.61;1308.88;1327.61;1308.06;1.53%
21.05.2001;1355.23;1343.74;1360.58;1343.74;2.08%
22.05.2001;1345.39;1365.14;1370.08;1345.39;-0.73%
23.05.2001;1359.52;1339.32;1361.58;1339.32;1.05%
24.05.2001;1340.62;1355.26;1359.08;1339.69;-1.39%
25.05.2001;1320.63;1343.73;1343.73;1316.17;-1.49%
28.05.2001;1317.87;1307.43;1317.87;1307.43;-0.21%
29.05.2001;1322.3;1335.68;1340.67;1322.3;0.34%
30.05.2001;1345.05;1324.55;1347.63;1324.33;1.72%
31.05.2001;1365.84;1347.37;1371.08;1347.37;1.55%
01.06.2001;1398.81;1368.34;1398.81;1366.44;2.41%
04.06.2001;1430.17;1429.9;1439.74;1429.9;2.24%
05.06.2001;1392.62;1422.92;1422.92;1392.62;-2.63%
06.06.2001;1399.38;1405.35;1405.35;1394.59;0.49%
07.06.2001;1372.43;1377.35;1377.35;1367.71;-1.93%
08.06.2001;1386.53;1390.99;1409.74;1386.53;1.03%
09.06.2001;1386.15;1384.44;1386.15;1382.87;-0.03%
13.06.2001;1376.52;1378.48;1378.48;1371.41;-0.69%
14.06.2001;1361.84;1371.99;1371.99;1357.12;-1.07%
15.06.2001;1375.4;1367.49;1379.85;1367.49;1.00%
18.06.2001;1405.06;1390.55;1407.15;1390.55;2.16%
19.06.2001;1437.67;1422.52;1437.67;1422.52;2.32%
20.06.2001;1435.33;1432.06;1436.25;1428.33;-0.16%
21.06.2001;1453.53;1444.94;1454.38;1444.94;1.27%
22.06.2001;1490.1;1470.15;1499.32;1470.15;2.52%
25.06.2001;1472.01;1498.38;1498.38;1472.01;-1.21%
26.06.2001;1455.33;1473.91;1473.91;1452.58;-1.13%
27.06.2001;1452.21;1456.99;1456.99;1450.18;-0.21%
28.06.2001;1433.47;1434.19;1445.06;1418.22;-1.29%
29.06.2001;1414.65;1431.93;1431.93;1406.99;-1.31%
02.07.2001;1404.08;1415.32;1415.85;1404.08;-0.75%
03.07.2001;1393.67;1401.54;1401.54;1393.67;-0.74%
04.07.2001;1406.97;1383.61;1406.97;1383.61;0.95%
05.07.2001;1430.98;1409.98;1430.98;1403.23;1.71%
06.07.2001;1395.46;1409.89;1410.55;1395.46;-2.48%
09.07.2001;1372.18;1389.04;1389.04;1364.11;-1.67%
10.07.2001;1365.92;1375.51;1386.36;1365.92;-0.46%
11.07.2001;1289.16;1321.3;1321.3;1286.53;-5.62%
12.07.2001;1318.24;1308.91;1345.94;1304.97;2.26%
13.07.2001;1317.83;1307.32;1317.83;1305.09;-0.03%
16.07.2001;1326.77;1319.88;1328.68;1316.59;0.68%
17.07.2001;1307.82;1326.89;1332.34;1307.82;-1.43%
18.07.2001;1283.68;1308.64;1308.64;1283.68;-1.85%
19.07.2001;1290.78;1276.78;1290.78;1265.66;0.55%
20.07.2001;1291.38;1296.98;1300.46;1287.3;0.05%
23.07.2001;1303.54;1294.59;1306.51;1294.59;0.94%
24.07.2001;1282.87;1298.33;1298.59;1282.21;-1.59%
25.07.2001;1305.98;1295.05;1305.98;1295.05;1.80%
26.07.2001;1340.62;1321.08;1340.62;1321.08;2.65%
27.07.2001;1321.5;1354.1;1354.29;1321.5;-1.43%
30.07.2001;1314.31;1322.73;1322.73;1312.67;-0.54%
31.07.2001;1290.86;1310.86;1310.86;1290.86;-1.78%
01.08.2001;1286.2;1296.16;1296.22;1280.2;-0.36%
02.08.2001;1293.96;1286.64;1293.96;1285.59;0.60%
03.08.2001;1290.14;1296.07;1299.31;1290.14;-0.30%
06.08.2001;1272.18;1285.85;1285.85;1269.21;-1.39%
07.08.2001;1249.47;1262.14;1262.14;1238.65;-1.79%
08.08.2001;1254.52;1251.76;1254.52;1247.6;0.40%
09.08.2001;1262.56;1246.88;1262.56;1244.31;0.64%
10.08.2001;1281.34;1269.4;1285.3;1269.4;1.49%
13.08.2001;1276.92;1273.95;1278.9;1272.17;-0.34%
14.08.2001;1294.14;1288.2;1294.14;1288.2;1.35%
15.08.2001;1279.45;1288.49;1288.49;1279.12;-1.14%
16.08.2001;1271.25;1271.97;1274.15;1270.72;-0.64%
17.08.2001;1267.26;1277.62;1286.66;1267.26;-0.31%
20.08.2001;1275.94;1261.29;1275.94;1261.29;0.68%
21.08.2001;1279.48;1287.6;1289.78;1279.48;0.28%
22.08.2001;1319.6;1282.7;1319.6;1282.7;3.14%
23.08.2001;1328.24;1324.61;1328.24;1316.23;0.65%
24.08.2001;1357.48;1341.1;1359.66;1340.51;2.20%
27.08.2001;1387.66;1378.55;1403.78;1378.55;2.22%
28.08.2001;1396.48;1393.78;1396.48;1387.31;0.64%
29.08.2001;1370.22;1382.37;1382.37;1363.95;-1.88%
30.08.2001;1339.32;1352.46;1355.5;1339.32;-2.26%
31.08.2001;1356.62;1327.43;1356.62;1327.43;1.29%
03.09.2001;1385.98;1371.83;1385.98;1371.83;2.16%
04.09.2001;1394.05;1405.23;1405.23;1394.05;0.58%
05.09.2001;1389.32;1395.02;1395.02;1384.49;-0.34%
06.09.2001;1382.63;1400.65;1400.65;1382.63;-0.48%
07.09.2001;1372.24;1383.63;1383.63;1372.1;-0.75%
10.09.2001;1360.58;1372.76;1378.32;1357.61;-0.85%
11.09.2001;1364.16;1369.85;1374.35;1364.16;0.26%
12.09.2001;1291.67;1325.03;1325.03;1283.52;-5.31%
13.09.2001;1315.28;1296.34;1315.28;1295.88;1.83%
14.09.2001;1272.57;1310.28;1310.68;1272.57;-3.25%
17.09.2001;1257.8;1250.98;1258.4;1236.48;-1.16%
18.09.2001;1284.19;1270.08;1284.19;1270.08;2.10%
19.09.2001;1318.81;1303.85;1318.81;1303.85;2.70%
20.09.2001;1282.1;1298.99;1298.99;1282.1;-2.78%
21.09.2001;1215.52;1253.44;1253.44;1214.86;-5.19%
24.09.2001;1229.82;1252.16;1253.95;1214.21;1.18%
25.09.2001;1185.53;1186.33;1186.33;1168.6;-3.60%
26.09.2001;1169.99;1171.64;1178.52;1168.27;-1.31%
27.09.2001;1166.81;1169.98;1173.36;1166.81;-0.27%
28.09.2001;1191.67;1181.82;1195.24;1181.82;2.13%
01.10.2001;1188.95;1200.91;1206.79;1187.43;-0.23%
02.10.2001;1178.79;1191.49;1191.49;1177.53;-0.85%
03.10.2001;1153.63;1169.26;1169.26;1150.25;-2.13%
04.10.2001;1166.07;1164.02;1171.38;1161.63;1.08%
05.10.2001;1172.57;1161.56;1176.15;1161.56;0.56%
08.10.2001;1167.19;1162.08;1167.19;1158.5;-0.46%
09.10.2001;1185.51;1171.17;1185.51;1171.17;1.57%
10.10.2001;1220.63;1201.38;1220.63;1201.38;2.96%
11.10.2001;1270.02;1244.02;1270.02;1244.02;4.05%
12.10.2001;1267.59;1281.87;1281.87;1262.41;-0.19%
15.10.2001;1252.11;1247.2;1252.11;1247.2;-1.22%
16.10.2001;1275.49;1263.08;1275.49;1263.08;1.87%
17.10.2001;1310.04;1299.83;1313.02;1299.83;2.71%
18.10.2001;1271.41;1290.07;1290.07;1271.41;-2.95%
19.10.2001;1269.05;1270.78;1271.44;1257.89;-0.19%
22.10.2001;1308.32;1284.53;1308.32;1284.53;3.09%
23.10.2001;1316.31;1296.72;1316.31;1295.65;0.61%
24.10.2001;1319.04;1311.2;1330.53;1311.2;0.21%
25.10.2001;1302.02;1331.15;1331.22;1302.02;-1.29%
26.10.2001;1324.73;1313.15;1324.73;1312.55;1.74%
29.10.2001;1339.51;1336.05;1339.51;1328.79;1.12%
30.10.2001;1366.27;1339.77;1366.87;1339.77;2.00%
31.10.2001;1362.71;1371.73;1371.73;1358.84;-0.26%
01.11.2001;1362.4;1358.99;1363.4;1354.12;-0.02%
02.11.2001;1359.24;1364.98;1382.48;1358.24;-0.23%
05.11.2001;1414.16;1372.05;1414.16;1372.05;4.04%
06.11.2001;1386.75;1419.45;1419.45;1386.75;-1.94%
08.11.2001;1461.64;1400.37;1461.64;1400.37;5.40%
09.11.2001;1501.95;1465.18;1509.23;1461.57;2.76%
12.11.2001;1496.32;1543.62;1558.66;1496.32;-0.37%
13.11.2001;1580.24;1514.9;1580.24;1513.96;5.61%
14.11.2001;1532.65;1624.94;1624.94;1532.65;-3.01%
15.11.2001;1440.62;1465.82;1465.82;1437.75;-6.00%
16.11.2001;1423.62;1421.41;1436.47;1421.41;-1.18%
19.11.2001;1447.48;1431.41;1454.45;1431.41;1.68%
20.11.2001;1481.36;1464.27;1482.7;1464.27;2.34%
21.11.2001;1468.73;1491.94;1496.71;1467.65;-0.85%
22.11.2001;1543.81;1474.96;1543.81;1474.96;5.11%
23.11.2001;1517.66;1553.5;1554.24;1499.3;-1.69%
26.11.2001;1521.87;1520.59;1545.56;1520.59;0.28%
27.11.2001;1525.58;1529.01;1541.39;1518.71;0.24%
28.11.2001;1506.8;1521.6;1522.34;1506.8;-1.23%
29.11.2001;1504.78;1496.03;1504.78;1488.22;-0.13%
30.11.2001;1522.84;1531.71;1531.71;1519.07;1.20%
03.12.2001;1526.33;1531.24;1531.85;1518.26;0.23%
04.12.2001;1581.57;1556.13;1581.57;1556.13;3.62%
05.12.2001;1577.74;1583.19;1592.68;1577.74;-0.24%
06.12.2001;1624.58;1602.57;1624.58;1602.57;2.97%
07.12.2001;1604.12;1598.54;1604.12;1594.43;-1.26%
10.12.2001;1620.14;1617.99;1625.33;1617.99;1.00%
11.12.2001;1636.92;1631.64;1638.81;1631.64;1.04%
13.12.2001;1563.52;1614.12;1614.12;1563.52;-4.48%
14.12.2001;1557.29;1563.47;1563.47;1550.64;-0.40%
17.12.2001;1598.11;1579.72;1598.11;1579.72;2.62%
18.12.2001;1619.45;1610.05;1624.15;1610.05;1.34%
19.12.2001;1653.52;1623.22;1657.67;1623.22;2.10%
20.12.2001;1683.48;1654.74;1689.2;1654.74;1.81%
21.12.2001;1690.74;1659.57;1690.74;1657.73;0.43%
24.12.2001;1709.49;1696.57;1720.59;1696.57;1.11%
25.12.2001;1694.63;1705.67;1705.67;1694.63;-0.87%
26.12.2001;1706.48;1696.46;1706.96;1694.22;0.70%
27.12.2001;1728.09;1717.7;1729.52;1717.56;1.27%
28.12.2001;1740.15;1738.66;1746.52;1737.85;0.70%
29.12.2001;1762.52;1746.59;1762.52;1746.59;1.29%
03.01.2002;1814.36;1775.94;1814.36;1775.94;2.94%
04.01.2002;1876.38;1842.22;1876.38;1841.88;3.42%
08.01.2002;1956.83;1912.3;1965.91;1912.3;4.29%
09.01.2002;1970.05;1938.87;1982.72;1938.87;0.68%
10.01.2002;1970.45;1988.53;1988.53;1963.5;0.02%
11.01.2002;1994.87;1971.28;1994.87;1971.28;1.24%
14.01.2002;1930.23;1949.13;1949.13;1930.23;-3.24%
15.01.2002;1943.21;1904.04;1943.21;1898.98;0.67%
16.01.2002;1939.25;1940.96;1967.9;1939.25;-0.20%
17.01.2002;1984.31;1942.3;1984.59;1942.3;2.32%
18.01.2002;1992.47;2008.14;2008.14;1984.56;0.41%
21.01.2002;2015.64;2002.65;2022.86;2002.65;1.16%
22.01.2002;2072.85;2020.73;2072.85;2020.73;2.84%
23.01.2002;2033.67;2059.5;2064.59;2033.67;-1.89%
24.01.2002;1943.32;2002.28;2002.28;1943.32;-4.44%
25.01.2002;1911.39;1933.71;1952.52;1911.39;-1.64%
28.01.2002;1949.69;1925.06;1953.27;1925.06;2.00%
29.01.2002;2028.66;1974.12;2031.21;1972.4;4.05%
30.01.2002;1955.46;1974.14;1974.14;1939.67;-3.61%
31.01.2002;1984;1983.04;1990.01;1971.65;1.46%
01.02.2002;1986.97;2003.05;2006.98;1986.97;0.15%
04.02.2002;1991.58;1977.92;1991.58;1972.4;0.23%
05.02.2002;1975.09;1964.31;1978.47;1964.31;-0.83%
06.02.2002;2022.7;1998.17;2022.7;1996.65;2.41%
07.02.2002;2034.57;2017.78;2041.07;2017.44;0.59%
08.02.2002;2029.95;2044.74;2050.82;2029.95;-0.23%
11.02.2002;2036.32;2035.42;2046.21;2035.42;0.31%
12.02.2002;2067.26;2074.54;2084.59;2063.87;1.52%
13.02.2002;2051.93;2059.28;2059.28;2048.05;-0.74%
14.02.2002;2044.9;2010.92;2049.41;2010.64;-0.34%
15.02.2002;2034.99;2037.76;2050.03;2034.99;-0.48%
18.02.2002;2016.68;2023.68;2023.68;2004.69;-0.90%
19.02.2002;2001.99;2015.92;2024.3;2001.99;-0.73%
20.02.2002;1963.05;1985.62;1985.62;1946.09;-1.95%
21.02.2002;2006.87;1994.23;2006.87;1990.97;2.23%
22.02.2002;2049.45;2007.75;2053.75;2007.75;2.12%
26.02.2002;2041.24;2060.8;2089.72;2041.24;-0.40%
27.02.2002;2026.13;2048.22;2048.22;2016.19;-0.74%
28.02.2002;2022.07;2034.45;2034.45;2007.95;-0.20%
01.03.2002;2125.33;2054.65;2125.33;2054.65;5.11%
04.03.2002;2220.05;2237.44;2257.48;2215.18;4.46%
05.03.2002;2229.37;2221.22;2234.04;2198.36;0.42%
06.03.2002;2225.18;2212.08;2225.18;2206.86;-0.19%
07.03.2002;2309.85;2237.37;2309.85;2237.37;3.81%
11.03.2002;2226.77;2308.74;2308.74;2226.77;-3.60%
12.03.2002;2213.19;2229.33;2245.6;2212.98;-0.61%
13.03.2002;2254.12;2255.73;2260.62;2253.28;1.85%
14.03.2002;2321.71;2262.87;2321.71;2261.68;3.00%
15.03.2002;2373.76;2357.93;2373.76;2357.86;2.24%
