TRADEDATE;CLOSE;OPEN;HIGH;LOW;VALUE;DURATION;YIELD;DECIMALS;CAPITALIZATION;CURRENCYID;DIVISOR
25.06.2010;9247,47;9369,39;9414,91;9236,9;11676733648,25;;;2;3766173205816,57;RUB;999999,999999
24.06.2010;9369,39;9480,89;9565,98;9352,29;17216896329,78;;;2;3815825882982,05;RUB;999999,999999
23.06.2010;9480,89;9564,49;9617,03;9438;12132077544,15;;;2;3861238394935,36;RUB;999999,999999
22.06.2010;9564,49;9702,2;9702,2;9505,69;15090476852,82;;;2;3895283754099,08;RUB;999999,999999
21.06.2010;9702,2;9414,59;9709,95;9408,29;17519167610,63;;;2;3951368056498,53;RUB;999999,999999
18.06.2010;9411,28;9321,07;9424,43;9271,14;12956341911,74;;;2;3832888471997,09;RUB;999999,999999
17.06.2010;9321,07;9436,79;9533,17;9287,67;16090850024;;;2;3796145302921,2;RUB;999999,999999
16.06.2010;9436,79;9453,42;9538,04;9333,83;20333511416,62;;;2;3843277933015,61;RUB;999999,999999
15.06.2010;9453,42;9202,08;9454,29;9179,54;13046594144,89;;;2;3850050649990,85;RUB;999999,999999
11.06.2010;9202,08;9241,31;9307,26;9124,36;13713617045,28;;;2;3604128277067,02;RUB;999999,999999
10.06.2010;9241,31;9049,53;9244,21;8949,15;17753975609,37;;;2;3619493017061,21;RUB;999999,999999
09.06.2010;9049,53;8948,97;9118,22;8948,97;16500775910,74;;;2;3544381104462,99;RUB;999999,999999
08.06.2010;8948,97;9097,53;9214,93;8925,63;15085004575,56;;;2;3504996462529,32;RUB;999999,999999
07.06.2010;9097,53;9160,47;9160,47;8857,82;13551221501,54;;;2;3563182874666,94;RUB;999999,999999
04.06.2010;9160,47;9294,11;9476,3;9083,33;18925597277,76;;;2;3587832092561,05;RUB;999999,999999
03.06.2010;9294,11;9240,27;9461,97;9238,34;13447317822,69;;;2;3640175470716,83;RUB;999999,999999
02.06.2010;9240,27;9109,88;9273,72;8944,57;16969017318,67;;;2;3619086679119,35;RUB;999999,999999
01.06.2010;9109,88;9150,58;9166,49;8886,32;21046415546,18;;;2;3568016823715,14;RUB;999999,999999
31.05.2010;9150,58;8985,64;9152,13;8886,33;11570196227,19;;;2;3583960110358,19;RUB;999999,999999
28.05.2010;8985,64;8976,67;9043,74;8870,2;15090359169,34;;;2;3519359245091,52;RUB;999999,999999
27.05.2010;8976,67;8660,14;9010,96;8578,52;19146572570,16;;;2;3515844280383,61;RUB;999999,999999
26.05.2010;8660,14;8176,05;8669,38;8176,05;17000892252,66;;;2;3391870880978,7;RUB;999999,999999
25.05.2010;8176,05;8675,08;8721,68;8159,91;17243491008,69;;;2;3202269687495,64;RUB;999999,999999
24.05.2010;8675,08;8609,16;8763,39;8526,87;16822054419,31;;;2;3397721801418,57;RUB;999999,999999
21.05.2010;8609,16;8652,57;8766,7;8439;19357357843,37;;;2;3371903718284,91;RUB;999999,999999
20.05.2010;8652,57;9042,24;9171,83;8627,93;18895128097,93;;;2;3388907033860,21;RUB;999999,999999
19.05.2010;9042,24;9334,58;9368,54;8975,31;19885775207,75;;;2;3541524682960,68;RUB;999999,999999
18.05.2010;9334,58;9291,92;9394,38;9178,81;17069763317,19;;;2;3656027029455,65;RUB;999999,999999
17.05.2010;9291,92;9284,64;9346,19;9040,47;19895611082,16;;;2;3639317289166,03;RUB;999999,999999
14.05.2010;9284,64;9497,52;9521,86;9254,89;22530207302,19;;;2;3636466889204,01;RUB;999999,999999
13.05.2010;9497,52;9579,54;9775,12;9375,78;19169350108,07;;;2;3719843656968,94;RUB;999999,999999
12.05.2010;9579,54;9193,75;9619,56;9136,79;19942374377,79;;;2;3751966687810,92;RUB;999999,999999
11.05.2010;9193,75;8872,6;9258,95;8769,68;19781850561,94;;;2;3600865772294,9;RUB;999999,999999
07.05.2010;8872,6;9379,67;9379,67;8807,19;15004673513,75;;;2;3475084415745,67;RUB;999999,999999
06.05.2010;9379,67;9444,72;9549,67;9344,99;14637395742,74;;;2;3673685344935,82;RUB;999999,999999
05.05.2010;9444,72;9526,26;9619,81;9302,31;19453866271,02;;;2;3.69916E+12;RUB;999999,999999
04.05.2010;9526,26;9811,96;9912,19;9524,64;14562540484,41;;;2;3731099155718,28;RUB;999999,999999
30.04.2010;9811,96;9957,02;9969,59;9782,13;12116313571,09;;;2;3842996738466,54;RUB;999999,999999
29.04.2010;9957,02;9789,53;9962,9;9750,76;12432105558,43;;;2;3899811444085,66;RUB;999999,999999
28.04.2010;9789,53;10033,47;10033,47;9757,62;15923090461,53;;;2;3834212033188,18;RUB;999999,999999
27.04.2010;10033,47;10173,02;10173,02;9972,58;11711096433,46;;;2;3929756134358,67;RUB;999999,999999
26.04.2010;10173,02;10052,71;10210,12;10028,13;11430435947,11;;;2;3984411209944,94;RUB;999999,999999
23.04.2010;10052,71;9897,57;10061,75;9886,78;12347748657,1;;;2;3937290559849,37;RUB;999999,999999
22.04.2010;9897,57;10064,61;10117;9845,48;12397250119,73;;;2;3876528083949,19;RUB;999999,999999
21.04.2010;10064,61;10122,79;10209,32;10030,06;11351321336,69;;;2;3941953524473,99;RUB;999999,999999
20.04.2010;10122,79;10028,88;10178,96;9998,89;10043910404,34;;;2;3964737796066,17;RUB;999999,999999
19.04.2010;10028,88;10263,38;10287,87;9876,96;13094397603,47;;;2;3927956718562,49;RUB;999999,999999
16.04.2010;10263,38;10508,53;10518,53;10260,89;12709490505,02;;;2;4019802027799,4;RUB;999999,999999
15.04.2010;10508,53;10467,01;10555,38;10416,03;12990690465,98;;;2;4115820738058,07;RUB;999999,999999
14.04.2010;10467,01;10276,83;10468,33;10273,47;10310874515,04;;;2;4099556488163,94;RUB;999999,999999
13.04.2010;10276,83;10313,28;10361,09;10221;9995957903,52;;;2;4025070124187,44;RUB;999999,999999
12.04.2010;10313,28;10284,85;10381,11;10226,58;9373301754,47;;;2;4039349244232,68;RUB;999999,999999
09.04.2010;10284,85;10133,26;10320,54;10123,64;9484309522,58;;;2;4028211537870,26;RUB;999999,999999
08.04.2010;10133,26;10173,66;10205,07;10031,18;11728610322,41;;;2;3968839992609,67;RUB;999999,999999
07.04.2010;10173,66;10314,77;10341,01;10161,78;11892894342,62;;;2;3984661576091,97;RUB;999999,999999
06.04.2010;10314,77;10198,96;10348,18;10151,15;10388090971,99;;;2;4039931696331,56;RUB;999999,999999
05.04.2010;10198,96;10157;10215,95;10111,78;9693009231,4;;;2;3994572792195,26;RUB;999999,999999
02.04.2010;10157;10166,64;10226,44;10110,43;7606454692,37;;;2;3978137178562,38;RUB;999999,999999
01.04.2010;10166,64;9955,03;10192,75;9931,69;10895778602,43;;;2;3981913846273,24;RUB;999999,999999
31.03.2010;9955,03;9901,47;10041,51;9859,04;11110288533,43;;;2;3899032712320,28;RUB;999999,999999
30.03.2010;9901,47;9874,5;9948,14;9825,53;10153776259,28;;;2;3878057146811,01;RUB;999999,999999
29.03.2010;9874,5;9676,07;9880,55;9633,81;9963441408,72;;;2;3867491034060,29;RUB;999999,999999
26.03.2010;9676,07;9657,68;9724,95;9599,62;11428201037,18;;;2;3789773016247,51;RUB;999999,999999
25.03.2010;9657,68;9669,89;9706,38;9579,61;11684265671,44;;;2;3782570885014,07;RUB;999999,999999
24.03.2010;9669,89;9703,44;9757,8;9614,8;13024690836,69;;;2;3787354394138,79;RUB;999999,999999
23.03.2010;9703,44;9748,49;9836,48;9649,39;12348532591,75;;;2;3800494892893,3;RUB;999999,999999
22.03.2010;9748,49;9786,52;9801,76;9616,8;14164967111,11;;;2;3818137749364,11;RUB;999999,999999
19.03.2010;9786,52;9880,64;9932,23;9755,14;11185047153,01;;;2;3833032774224,68;RUB;999999,999999
18.03.2010;9880,64;9894,54;9987,66;9807,24;11913964713,47;;;2;3869899139674,16;RUB;999999,999999
17.03.2010;9894,54;9787,32;9943,62;9767,93;12502155711,46;;;2;3875342571786,97;RUB;999999,999999
16.03.2010;9787,32;9650,72;9787,46;9640,88;9949168777,2;;;2;3833346216698,71;RUB;999999,999999
15.03.2010;9650,72;9760,81;9781,65;9640,39;10689988602,55;;;2;3779847231814,71;RUB;999999,999999
12.03.2010;9760,81;9622,13;9836,09;9605,25;12241365349,51;;;2;3736134798941,09;RUB;999999,999999
11.03.2010;9622,13;9662,37;9730,76;9568,06;11208806254,13;;;2;3683052286887,32;RUB;999999,999999
10.03.2010;9662,37;9758,3;9820,65;9628,15;12405980003,91;;;2;3698455964206,94;RUB;999999,999999
09.03.2010;9758,3;9768,22;9825,31;9633,25;9915105675,45;;;2;3735174791025,39;RUB;999999,999999
05.03.2010;9768,22;9549,25;9773,57;9533,16;9862158142,28;;;2;3738970716101,2;RUB;999999,999999
04.03.2010;9549,25;9507,07;9630,84;9416,2;9802621949,2;;;2;3655156785768,77;RUB;999999,999999
03.03.2010;9507,07;9427,21;9536,62;9337,75;9930895961,76;;;2;3639009823835,81;RUB;999999,999999
02.03.2010;9427,21;9345,11;9470,52;9297,79;9896766277,38;;;2;3608443844908,84;RUB;999999,999999
01.03.2010;9345,11;9154,18;9363,95;9107,01;10047705822,58;;;2;3577019056151,48;RUB;999999,999999
27.02.2010;9154,18;9090,37;9161,09;9074,51;3552853283,18;;;2;3503936080581,68;RUB;999999,999999
26.02.2010;9090,37;8977,26;9093,3;8942,2;10750523653,17;;;2;3479511545024,82;RUB;999999,999999
25.02.2010;8977,26;9163,76;9265,18;8900,26;11248048968,72;;;2;3436216684390,21;RUB;999999,999999
24.02.2010;9163,76;9352,65;9391,3;9093,34;10359960580,72;;;2;3507602565269,79;RUB;999999,999999
19.02.2010;9352,65;9233,08;9353,09;9035,34;11545982338,46;;;2;3579904597026,41;RUB;999999,999999
18.02.2010;9233,08;9338,4;9373,91;9128,96;13412984474,93;;;2;3534135516780,58;RUB;999999,999999
17.02.2010;9338,4;9367,89;9452,06;9312,43;11378789804,31;;;2;3574449166400,4;RUB;999999,999999
16.02.2010;9367,89;9083,81;9367,89;9066,47;10463817165,84;;;2;3585737239987,19;RUB;999999,999999
15.02.2010;9083,81;8999,47;9089,38;8979,14;7777450980,74;;;2;3477001994777,11;RUB;999999,999999
12.02.2010;8999,47;9192,16;9306,16;8932,79;13416638902,53;;;2;3444716308515,33;RUB;999999,999999
11.02.2010;9192,16;9180,23;9328,29;9129,98;13874214646,32;;;2;3518474730232,93;RUB;999999,999999
10.02.2010;9180,23;9248,01;9412,53;9123,96;13014130280,44;;;2;3513905920194,71;RUB;999999,999999
09.02.2010;9248,01;9165,36;9310,58;9143,39;12734764294,39;;;2;3539851208694,94;RUB;999999,999999
08.02.2010;9165,36;9401,63;9502,74;9139,02;14550224692,46;;;2;3508214819281,28;RUB;999999,999999
05.02.2010;9401,63;9648,6;9685,54;9306,62;14384735820,98;;;2;3598653932654,86;RUB;999999,999999
04.02.2010;9654,68;9910,15;9960,45;9623,61;11454467098,82;;;2;3695513424563,31;RUB;999999,999999
03.02.2010;9906,65;9936,16;10066,42;9897,29;11611734503,5;;;2;3791957606653,78;RUB;999999,999999
02.02.2010;9936,16;9818,16;9941,34;9804,13;10439148303,78;;;2;3803253229806,56;RUB;999999,999999
01.02.2010;9816,93;9827,37;9827,61;9666,62;12706859059,49;;;2;3757614343839,42;RUB;999999,999999
29.01.2010;9827,37;9719,23;9830,1;9636,42;15773056366,87;;;2;3761612322599,6;RUB;999999,999999
28.01.2010;9741,57;9652,82;9869,37;9594,78;16711513561,41;;;2;3728770446292,35;RUB;999999,999999
27.01.2010;9640,29;9625,18;9742,72;9456,85;18107478427,74;;;2;3690003960467,96;RUB;999999,999999
26.01.2010;9620,86;9837,23;9868,51;9516,56;16975350257,63;;;2;3682567644651,85;RUB;999999,999999
25.01.2010;9841,54;9790,87;9900,76;9691,45;16304292919,35;;;2;3767037063133,78;RUB;999999,999999
22.01.2010;9776,53;9993,46;10014;9688,77;17554265076,22;;;2;3742151616630,76;RUB;999999,999999
21.01.2010;9991,57;10177,9;10234,97;9989,18;17967746609,34;;;2;3824463953051,03;RUB;999999,999999
20.01.2010;10181,32;10325,1;10397,99;10166,34;16229815045,56;;;2;3897092031276,88;RUB;999999,999999
19.01.2010;10325,48;10304,06;10332,76;10140,37;13369035247,75;;;2;3952272036119,67;RUB;999999,999999
18.01.2010;10304,06;10138,2;10304,06;10095,28;8521229428,11;;;2;3944073962497,9;RUB;999999,999999
15.01.2010;10138,2;10157,84;10254,33;10112,19;11405437619,36;;;2;3880587589166,28;RUB;999999,999999
14.01.2010;10157,84;10036,49;10168,59;10034,98;8564653783,9;;;2;3888106484320,92;RUB;999999,999999
13.01.2010;10036,99;10010,94;10123,41;9887,06;10039416789,6;;;2;3841849782149,22;RUB;999999,999999
12.01.2010;10010,94;10110,57;10166,63;9986,35;10203423170,45;;;2;3831876778975,7;RUB;999999,999999
11.01.2010;10133,46;9568,83;10225,22;9568,83;9335190103,99;;;2;3878772920917,1;RUB;999999,999999
31.12.2009;9568,83;9517,36;9596,48;9517,36;850888150,84;;;2;3662652333134,96;RUB;999999,999999
30.12.2009;9517,36;9581,45;9583,07;9489,86;3731737088,32;;;2;3642951618861,23;RUB;999999,999999
29.12.2009;9582,94;9515,23;9586,65;9462,77;4399158632,62;;;2;3668050324976,34;RUB;999999,999999
28.12.2009;9505,43;9483,67;9541,29;9461,42;3896702474,08;;;2;3638384285277,72;RUB;999999,999999
25.12.2009;9472,45;9420,93;9475,65;9352,51;4297008625,6;;;2;3625759285308,59;RUB;999999,999999
24.12.2009;9420,93;9529,9;9668,45;9338,51;8581439209,79;;;2;3606038770550,66;RUB;999999,999999
23.12.2009;9529,42;9529,11;9574,87;9485,09;9059221726,42;;;2;3647566145626,7;RUB;999999,999999
22.12.2009;9529,11;9590,15;9614,98;9471,27;10810913230,83;;;2;3647448195753,84;RUB;999999,999999
21.12.2009;9588,69;9546,37;9645,21;9504,11;12295358748,87;;;2;3670251177162,52;RUB;999999,999999
18.12.2009;9536,11;9517,5;9662,2;9488,66;13680348287,38;;;2;3650127057730,95;RUB;999999,999999
17.12.2009;9493,05;9702,98;9803,98;9472,41;20486335397,96;;;2;3633644480079,49;RUB;999999,999999
16.12.2009;9703,78;9265,12;9707,19;9232,91;14714917006,45;;;2;3714307671746,35;RUB;999999,999999
15.12.2009;9263,7;9128,26;9263,85;9101,75;8950981216,59;;;2;3545858474121,08;RUB;999999,999999
14.12.2009;9128,26;9028,63;9131,12;8938,93;7856217403,28;;;2;3072374978418,14;RUB;999999,999999
11.12.2009;9028,63;9028,19;9116,12;8998,39;10266851953,1;;;2;3038842613209,92;RUB;999999,999999
10.12.2009;9028,19;8996,28;9073,65;8873,77;11195824949,13;;;2;3038695109820,17;RUB;999999,999999
09.12.2009;8995,81;9028,7;9115,42;8936,68;13838949312,37;;;2;3027794069937,23;RUB;999999,999999
08.12.2009;9039,61;9146,71;9206,94;8995,14;15800815438,45;;;2;3042538154908,71;RUB;999999,999999
07.12.2009;9150,61;9288,69;9288,69;9057,13;13026594016,01;;;2;3079895773847,53;RUB;999999,999999
04.12.2009;9300,71;9092,64;9317,68;8982,25;12773236453,99;;;2;3130417904629,97;RUB;999999,999999
03.12.2009;9079,5;9170,16;9336,83;9079,5;12676179175,51;;;2;3055961905738,59;RUB;999999,999999
02.12.2009;9176,81;9116,75;9275,3;9068,62;11710492759,36;;;2;3088714787620,71;RUB;999999,999999
01.12.2009;9126,14;8906,68;9139,94;8834,7;10184761830,32;;;2;3071661247344,19;RUB;999999,999999
30.11.2009;8876,82;8877,11;8982,7;8719,77;15234327161,75;;;2;2987745736251,65;RUB;999999,999999
27.11.2009;8877,11;8779,09;8878,71;8409,48;17979345400,27;;;2;2987844598298,35;RUB;999999,999999
26.11.2009;8783,51;9086,59;9127,41;8691,87;11402779937,8;;;2;2956339159631,05;RUB;999999,999999
25.11.2009;9087,65;9232,17;9309,32;9013,85;11905233326,46;;;2;3058705299460,77;RUB;999999,999999
24.11.2009;9232,17;9385,35;9385,35;9106,31;10665877861,36;;;2;3.10735E+12;RUB;999999,999999
23.11.2009;9385,35;9234,14;9447,24;9219,08;11335949842,25;;;2;3158905613550,82;RUB;999999,999999
20.11.2009;9234,14;9298,91;9402,86;9122,09;11568936264;;;2;3108011486266,49;RUB;999999,999999
19.11.2009;9298,51;9523,21;9543,4;9271,43;12951943740,83;;;2;3129678154620,41;RUB;999999,999999
18.11.2009;9523,21;9434,11;9683,47;9434,11;11877428264,64;;;2;3.20531E+12;RUB;999999,999999
17.11.2009;9433,61;9497,29;9543,16;9344,88;12385809877,54;;;2;3175148651434,1;RUB;999999,999999
16.11.2009;9496,26;9097,26;9500,5;9086,48;10417409093,94;;;2;3196237081313,66;RUB;999999,999999
13.11.2009;9097,26;9124,19;9124,19;8999,66;7263371172,36;;;2;3061942472926,16;RUB;999999,999999
12.11.2009;9124,45;9134,3;9166,74;8984,79;14134919548,22;;;2;3071091631879,33;RUB;999999,999999
11.11.2009;9134,3;9190,42;9290,42;9134,3;11897328306,03;;;2;3074406802884,18;RUB;999999,999999
10.11.2009;9193,68;9023,71;9241,06;8941,07;17588555893,61;;;2;3094392305391,68;RUB;999999,999999
09.11.2009;9020,83;8586,32;9020,83;8575,02;11164978888,68;;;2;3036215369853,7;RUB;999999,999999
06.11.2009;8586,32;8689,26;8770,01;8506,77;12360828022,72;;;2;2889968227091,71;RUB;999999,999999
05.11.2009;8689,26;8464,42;8689,26;8408,99;16615754492,46;;;2;2924615763727,02;RUB;999999,999999
03.11.2009;8455,33;8805,39;8805,39;8426,92;9882110893,01;;;2;2845880104861,21;RUB;999999,999999
02.11.2009;8805,39;8632,65;8808,24;8462,66;8377406101,26;;;2;2963704066338,96;RUB;999999,999999
30.10.2009;8648,04;9016,08;9098,62;8631,6;13502934628,37;;;2;2910744659369,45;RUB;999999,999999
29.10.2009;9016,08;8805,25;9026,36;8556,93;13192800827,25;;;2;3034617925789,04;RUB;999999,999999
28.10.2009;8805,25;9293,43;9301,54;8780,84;16411989339,94;;;2;2963656991709,75;RUB;999999,999999
27.10.2009;9293,43;9405,44;9409,66;9119,02;16191686925,62;;;2;3127967198912,54;RUB;999999,999999
26.10.2009;9405,44;9433,07;9543,07;9365,88;11555432593,09;;;2;3165669023709,86;RUB;999999,999999
23.10.2009;9433,07;9431,07;9557,81;9400,74;12808441808,46;;;2;3174968259330,18;RUB;999999,999999
22.10.2009;9421,27;9515,43;9581,57;9298,5;16575243315,8;;;2;3170995212317,31;RUB;999999,999999
21.10.2009;9515,43;9444,44;9523,89;9231,01;17647509708,68;;;2;3202686785644,03;RUB;999999,999999
20.10.2009;9444,44;9482,22;9629,67;9386,47;19438325882,8397;;;2;3178794941035,5;RUB;999999,999999
19.10.2009;9482,22;9188,29;9483,19;9182,75;14963510074,16;;;2;3191510643492,09;RUB;999999,999999
16.10.2009;9188,29;9401,73;9548,58;9182,62;18581211089,92;;;2;3092580747959,8;RUB;999999,999999
15.10.2009;9401,73;9541,9;9635,7;9343,71;18424705729,2396;;;2;3.16442E+12;RUB;999999,999999
14.10.2009;9541,9;9420,61;9645,28;9417,53;16440870243,41;;;2;3211597778138,47;RUB;999999,999999
13.10.2009;9420,61;9533,32;9577,26;9201,25;16378392875,21;;;2;3170772347025,39;RUB;999999,999999
12.10.2009;9533,32;9208,18;9533,32;9190,04;15363100225,27;;;2;3208707857795,54;RUB;999999,999999
09.10.2009;9208,18;8928,23;9241,81;8881,24;16088509870,5315;;;2;3099273991211,73;RUB;999999,999999
08.10.2009;8928,23;8540,35;8938,65;8490,85;11174378867,122;;;2;3005049561542,17;RUB;999999,999999
07.10.2009;8540,35;8480,03;8671,39;8466,7;11026177964,8295;;;2;2874497830703,52;RUB;999999,999999
06.10.2009;8480,03;8175,16;8480,03;8170,05;8080983585,2802;;;2;2854195878135,1;RUB;999999,999999
05.10.2009;8175,16;8194,59;8254,92;8135,75;8637645169,6303;;;2;2751580513439,13;RUB;999999,999999
02.10.2009;8194,59;8431,47;8431,47;7967;10964233314,2506;;;2;2758122957608,51;RUB;999999,999999
01.10.2009;8431,47;8350,36;8510,33;8350,11;9566381828,0254;;;2;2837850848014,13;RUB;999999,999999
30.09.2009;8350,36;8460;8521,49;8316,1;9716415549,3231;;;2;2810551568898,04;RUB;999999,999999
29.09.2009;8460;8408,96;8484,42;8370,07;7564501151,3427;;;2;2847454420518,35;RUB;999999,999999
28.09.2009;8408,96;8178,7;8420,52;8109,15;5937174216,7;;;2;2830275289028,28;RUB;999999,999999
25.09.2009;8178,7;8183,04;8302,09;8104,33;10241738912,32;;;2;2752774418671,63;RUB;999999,999999
24.09.2009;8183,04;8355,42;8461,03;8180,86;8700348654,77;;;2;2754232737848,95;RUB;999999,999999
23.09.2009;8355,42;8383,65;8535,12;8323,94;8271033574,04;;;2;2812252889959,15;RUB;999999,999999
22.09.2009;8383,65;8164,86;8431,74;8112,36;7195270908,14;;;2;2886758778928,08;RUB;999999,999999
21.09.2009;8164,86;8481,33;8481,33;8123,09;9676455740,91;;;2;2748114879171,18;RUB;999999,999999
18.09.2009;8481,33;8410,29;8501,18;8283,7;8417762064,02;;;2;2854633593851,72;RUB;999999,999999
17.09.2009;8410,29;8510,86;8682,46;8376,92;9909151633,58;;;2;2830722481804,46;RUB;999999,999999
16.09.2009;8510,86;8442,56;8657,01;8419,42;8949786386,32;;;2;2864570967265,15;RUB;999999,999999
15.09.2009;8442,56;8180,81;8480,51;8180,81;8085227693,4;;;2;2841584748940,91;RUB;999999,999999
14.09.2009;8180,81;8216,04;8255,19;8004,09;27758399593,52;;;2;2526029200764,67;RUB;999999,999999
11.09.2009;8216,04;8045,98;8275,3;8045,98;8397101256,61;;;2;2548997769437,55;RUB;999999,999999
10.09.2009;8045,98;8095,2;8238,43;7978,71;7294312541,34;;;2;2484399574941,05;RUB;999999,999999
09.09.2009;8095,2;7993,59;8125,16;7876,95;7170670910,43;;;2;2499595263276,07;RUB;999999,999999
08.09.2009;7993,59;7691,5;8010,72;7689,69;8037960343,29;;;2;2468221722295,68;RUB;999999,999999
07.09.2009;7691,5;7529,72;7691,55;7500,08;5752916819,75;;;2;2374944879212,09;RUB;999999,999999
04.09.2009;7529,72;7617,94;7723,62;7465,5;8847965395,4;;;2;2324990939935,61;RUB;999999,999999
03.09.2009;7617,94;7452,55;7628,06;7394,47;5114426477,04;;;2;2352229418888,37;RUB;999999,999999
02.09.2009;7452,55;7632,96;7633,45;7419,55;4903154519,62;;;2;2301161284014,36;RUB;999999,999999
01.09.2009;7632,96;7544,74;7679,87;7524,29;5694647930,37;;;2;2356869123862,4;RUB;999999,999999
31.08.2009;7544,74;7679,55;7694,84;7512,02;4751483848,55;;;2;2329628599362,11;RUB;999999,999999
28.08.2009;7679,55;7505,35;7774,4;7474,54;6184753539,88;;;2;2371254717765,3;RUB;999999,999999
27.08.2009;7529,27;7580,49;7701,43;7529,27;7957224575,62;;;2;2324850047745,11;RUB;999999,999999
26.08.2009;7584,16;7862,12;7911,3;7574,5;8888642097,15;;;2;2341801162947,06;RUB;999999,999999
25.08.2009;7782,13;7792,21;7854,29;7605,33;5817277680,08;;;2;2402927241385,24;RUB;999999,999999
24.08.2009;7802,1;7482,99;7815,58;7482,99;7200598915,42;;;2;2409094343040,57;RUB;999999,999999
21.08.2009;7465,38;7210,05;7478,48;7165,86;6008264486,99;;;2;2305124189162,92;RUB;999999,999999
20.08.2009;7196,51;6945,44;7201,19;6945,44;6571071976,63;;;2;2222104710788,02;RUB;999999,999999
19.08.2009;6933,43;6991,27;7049,07;6906,25;6039874528,25;;;2;2140871815835,48;RUB;999999,999999
18.08.2009;7004,5;7046,42;7185,36;6943,3;6286595153,63;;;2;2162814916322,12;RUB;999999,999999
17.08.2009;7036,12;7430,01;7430,01;7011,43;7250304809,61;;;2;2172578205801,73;RUB;999999,999999
14.08.2009;7430,01;7421,17;7505,56;7373;6364129438,72;;;2;2294203132330,03;RUB;999999,999999
13.08.2009;7426,24;7364,87;7624,55;7364,87;6750031184,87;;;2;2293037260492,73;RUB;999999,999999
12.08.2009;7364,87;7376,32;7376,32;7166,23;7873973442,91;;;2;2274089896435,53;RUB;999999,999999
11.08.2009;7409,4;7536,04;7633,41;7397,75;6083388703,4;;;2;2287837724627,11;RUB;999999,999999
10.08.2009;7534,9;7642,54;7743,41;7468,16;6333519049,6;;;2;2326590705989,69;RUB;999999,999999
07.08.2009;7651,76;7531,03;7729,65;7339,36;6360187637,97;;;2;2362672935934,52;RUB;999999,999999
06.08.2009;7603,92;7648,83;7733,9;7478,15;8621586422,87;;;2;2347899967900,45;RUB;999999,999999
05.08.2009;7726,55;7524,15;7788,01;7500,32;8489515764,57;;;2;2.38577E+12;RUB;999999,999999
04.08.2009;7501,76;7515,06;7572,48;7402,56;6581758395,95;;;2;2316356253227,76;RUB;999999,999999
03.08.2009;7508,97;7157,65;7542,82;7110,3;11008670667,68;;;2;2318584746865,8;RUB;999999,999999
31.07.2009;7213,29;7057,19;7216,91;7023,36;13537315132,35;;;2;2227283252998,31;RUB;999999,999999
30.07.2009;7032,47;6732,81;7054,74;6722,33;11205255612,02;;;2;2171451437398,24;RUB;999999,999999
29.07.2009;6732,81;6913,53;6913,7;6709,55;11818629192,95;;;2;2078925458067,16;RUB;999999,999999
28.07.2009;6915,05;7131,62;7191,18;6860,98;11406230284,75;;;2;2135195635147,47;RUB;999999,999999
27.07.2009;7122,89;7032,22;7215,39;6984,99;8865448764,6;;;2;2199371691346,75;RUB;999999,999999
24.07.2009;7055,26;6826,56;7112,11;6826,56;11393441277,5;;;2;2178489022252,45;RUB;999999,999999
23.07.2009;6805,27;6698,77;6873,03;6684,06;9779368438,31;;;2;2101296770086,61;RUB;999999,999999
22.07.2009;6692,88;6891,47;6933,28;6654,74;12598802834,61;;;2;2066594099378,46;RUB;999999,999999
21.07.2009;6891,2;6767,23;6967,81;6669,88;10708478319,57;;;2;2127832218786,12;RUB;999999,999999
20.07.2009;6762,52;6466,8;6810,7;6466,8;9164340412,62;;;2;2088098250631,57;RUB;999999,999999
17.07.2009;6527,36;6394,01;6573,48;6310,51;11471763510,69;;;2;2015485049600,82;RUB;999999,999999
16.07.2009;6393,07;6305,9;6448,52;6295,9;14488006210,51;;;2;1974019579414,09;RUB;999999,999999
15.07.2009;6302,74;6148,36;6310,05;6020,59;10138999562,28;;;2;1946129585011,6;RUB;999999,999999
14.07.2009;6148,36;5984,47;6224,79;5906,03;12859927226,01;;;2;1898461119750,36;RUB;999999,999999
13.07.2009;6016,4;5928,04;6061,96;5790,45;11312875094,37;;;2;1857713563799,76;RUB;999999,999999
10.07.2009;5928,04;6054,52;6075,39;5873,15;8336038386,94;;;2;1830432486997,14;RUB;999999,999999
09.07.2009;6052,62;6087,77;6170,19;5991,19;8594342659,83;;;2;1868898088555,03;RUB;999999,999999
08.07.2009;6085,56;6286,77;6286,77;6035,6;7673841815,8;;;2;1879068972253,74;RUB;999999,999999
07.07.2009;6286,77;6353,53;6412,65;6214,01;7434464887,68;;;2;1941199030001,64;RUB;999999,999999
06.07.2009;6348,55;6551,03;6562,94;6290;5234725390,62;;;2;1960272943307,16;RUB;999999,999999
03.07.2009;6551,03;6521,32;6582,48;6425,05;6006865294,46;;;2;2022796154167,67;RUB;999999,999999
02.07.2009;6521,32;6677,81;6771,34;6510,35;6901355853,41;;;2;2013620567765,99;RUB;999999,999999
01.07.2009;6677,81;6718,52;6726,78;6526,85;4951575828,02;;;2;2061940802078,61;RUB;999999,999999
30.06.2009;6718,52;6586,89;6800,48;6520,69;5435092908,59;;;2;2074513433430,77;RUB;999999,999999
29.06.2009;6586,89;6535,86;6627,11;6398,77;5477325182,55;;;2;2033867978619,76;RUB;999999,999999
26.06.2009;6535,86;6515,54;6724,28;6507,27;4641998218,06;;;2;2018110634938,72;RUB;999999,999999
